name,market_open,lat,lng,toilet,garage
성곡종합시장,매일,35.17478551,129.0480782,Y,N
전포놀이터시장,매일,35.15872913,129.0673027,Y,N
서면중앙시장,매일,35.16087856,129.0632892,Y,Y
연지시장,매일,35.17090389,129.0513996,N,N
양정전통시장,매일,35.17359419,129.069435,N,N
양정시장,매일,35.17278081,129.0697876,Y,Y
부전기장골목시장,매일,35.16220291,129.0612344,Y,N
서면시장,매일,35.15565904,129.0581395,Y,Y
부산전자종합시장,매일,35.16375165,129.0624353,Y,Y
부전농수산물새벽시장,매일,35.16224371,129.0583055,Y,N
부전상가,매일,35.16034809,129.0595526,Y,Y
부전인삼시장,매일,35.16323429,129.0609058,Y,Y
서면종합시장,매일,35.16191688,129.0589776,Y,Y
부전시장,매일,35.16323429,129.0609058,Y,Y
골드테마거리,매일,35.14193347,129.0597796,Y,Y
철뚝시장,매일,35.14221852,129.061564,N,N
부산평화시장,매일,35.14169298,129.0606731,Y,Y
동평새시장,매일,35.16662939,129.0409121,N,N
국제상가,매일,35.16843795,129.0282049,Y,Y
당감새시장,매일,35.16505858,129.0421458,Y,N
당감골목시장,매일,35.16354772,129.0414277,Y,N
개금큰시장,매일,35.14851071,129.0178858,Y,N
원종중앙시장,매일,37.52507056,126.8023099,Y,Y
가야벽산상가,매일,35.14746265,129.0281338,Y,Y
온천인정시장,매일,35.22311521,129.0831563,Y,Y
금성상가시장,매일,35.20817748,129.0719375,Y,Y
금강시장,매일,35.20162069,129.0685651,Y,N
사하시장,매일,35.09835125,128.986466,Y,Y
괴정골목시장,매일,35.09934084,128.9937052,Y,Y
감천2동시장,매일,35.09387881,129.0088484,Y,Y
감천시장,매일,35.08826986,129.0055375,Y,N
영해종합시장,매일,35.14070935,128.9879557,Y,Y
학장반도보라상가,매일,35.1372845,128.9791729,Y,Y
구덕대림상가,매일,35.13532193,128.9922457,Y,Y
주례럭키종합상가,매일,35.14874465,129.0029195,Y,Y
주례현대무지개상가,매일,35.14496154,129.0049881,Y,Y
부산광역시철강판매협동조합,매일,35.13320862,128.9666014,N,N
부산광역시건축자재판매협동조합,매일,35.13287687,128.9653867,N,Y
모라전통시장,매일,35.18763297,128.9874408,Y,Y
우신종합상가,매일,35.18311806,128.9912824,Y,Y
복이있는덕포시장,매일,35.17128054,128.9822575,Y,N
사상시장,매일,35.1666584,128.9855035,N,N
르네시떼시장,매일,35.16433455,128.9777212,Y,Y
부산산업용품상협동조합,매일,35.15975736,128.9804306,Y,Y
감전시장,매일,35.15610243,128.984607,Y,Y
부산새벽시장,매일,35.15414647,128.9824232,Y,Y
부산산업용재유통상가,매일,35.15329601,128.9810797,Y,Y
감전제일상가시장,매일,35.15632853,128.9845501,Y,N
만덕2동제일상가시장,매일,35.2022338,129.0361266,Y,N
만덕시장,매일,35.21449706,129.0353682,Y,N
덕천시장,매일,35.21121969,129.0134242,Y,Y
구포축산물도매시장,매일,35.19619211,128.9892082,Y,Y
정이있는구포시장,3일+8일,35.20835959,129.0038559,Y,Y
초읍시장,매일,35.17731689,129.0528596,Y,N
광안어패류시장,매일,35.1555939,129.1245334,Y,Y
망미중앙시장,매일,35.17568162,129.106878,Y,Y
망미새상가시장,매일,35.17360458,129.100461,Y,N
망미삼성상가시장,매일,35.16942604,129.1028127,Y,Y
삼익비치A상가시장,매일,35.14321639,129.1139867,Y,Y
남천해변시장,매일,35.13915725,129.1090438,Y,Y
삼익비치B상가시장,매일,35.14321639,129.1139867,Y,Y
광안시장,매일,35.16017853,129.1124667,Y,Y
충무동골목시장,매일,35.09428445,129.023658,Y,Y
충무동해안시장,매일,35.09588564,129.0259893,Y,N
송남시장,매일,35.07851,129.0168108,Y,Y
아미시장,매일,35.09965023,129.0174856,N,N
서대신동골목시장,매일,35.11041299,129.0173233,Y,N
서대신1동골목시장,매일,35.1086586,129.0144397,N,N
대신시장,매일,35.11037336,129.0197021,Y,N
동대신1동골목시장,매일,35.1103097,129.019196,Y,N
충무동새벽시장,매일,35.09302324,129.0247409,Y,Y
에덴골목시장,매일,35.11114738,128.9627261,N,N
하단오일상설시장,2일+7일,35.10372566,128.9708055,Y,Y
단대전통시장,매일,37.44434033,127.1583278,Y,Y
장림골목시장,매일,35.0804627,128.9676804,N,Y
장림시장,매일,35.08093025,128.9677464,Y,Y
성남남한산성시장(은행골목시장),매일,37.4569514,127.1644284,N,N
신평종합시장,매일,35.09162211,128.9767093,Y,Y
하단시장,매일,35.10627945,128.9694852,Y,N
당리시장,매일,35.10546316,128.9753435,Y,Y
다대씨-파크,매일,35.05514162,128.9719714,Y,Y
영산시장,5일+10일,35.45704302,128.5325963,Y,Y
남지시장,2일+7일,35.38911294,128.4824933,Y,Y
비봉시장,매일,35.19549686,128.0852141,N,N
평거한보하이타운,매일,35.17261455,128.05929,Y,Y
천전시장,매일,35.18505421,128.0885772,Y,N
진주논개시장(장대시장),매일,35.19506184,128.0872175,Y,Y
일반성시장,3일+8일,35.17121682,128.2822147,Y,Y
이현종합상가,매일,35.19198664,128.0661291,Y,Y
진주청과시장,매일,35.19624733,128.0866843,N,N
자유시장,매일,35.18016981,128.1103469,Y,Y
동부종합상가,매일,35.18704685,128.1162152,Y,N
새서부시장,2일+7일,35.19494636,128.0759288,Y,N
문산시장,4일+9일,35.17042347,128.1691246,Y,Y
진주중앙시장,매일,35.19391998,128.0848966,Y,Y
대곡시장,1일+6일,35.26370317,128.168562,Y,N
금곡시장,1일+6일,35.0907536,128.1862332,Y,Y
진주동성상가,매일,35.18091944,128.0893345,Y,Y
의령시장,3일+8일,35.31851286,128.2606632,Y,Y
신반시장,4일+9일,35.46810715,128.3250278,Y,Y
신평시장,3일+8일,35.49059663,129.0858533,Y,N
양산남부시장상가,1일+6일,35.34339273,129.037046,Y,Y
양산남부시장,1일+6일,35.34244341,129.0372311,Y,Y
석계시장,4일+9일,35.41957782,129.06393,Y,Y
서창시장,4일+9일,35.41625784,129.1720087,Y,Y
양산북부시장,매일,35.35045076,129.041194,Y,Y
북동공설시장,매일,35.26617837,128.6206956,Y,Y
대동그린코아상가,매일,35.24508505,128.670389,Y,Y
명서시장,매일,35.24937275,128.6465716,Y,Y
회성종합시장,매일,35.2329295,128.5594101,Y,Y
석전시장,매일,35.23040104,128.5749057,Y,Y
서마산시장,매일,35.22901572,128.5691214,Y,Y
구암현대시장,매일,35.24770952,128.5910363,Y,N
마산역번개시장,매일,35.23672222,128.5787496,Y,Y
마산수산시장,매일,35.20293997,128.5804341,Y,Y
진동전통시장,4일+9일,35.11331794,128.4873368,Y,Y
진동시장,4일+9일,35.11359014,128.487923,Y,Y
정우새어시장,매일,35.20410405,128.5787107,Y,Y
신마산시장,매일,35.18109351,128.5617121,Y,Y
산호시장,매일,35.21837357,128.581716,Y,Y
북마산중앙시장,매일,35.21603828,128.5711777,Y,Y
부림시장,매일,,,Y,Y
부림상시장,매일,35.20612909,128.5729194,Y,Y
신마산반월시장,매일,35.18922274,128.5610113,Y,N
마산어시장,매일,35.20376135,128.5789567,Y,Y
대동씨코아상가시장,매일,35.17975023,128.5624438,Y,Y
월영대시장,매일,35.17946019,128.5576742,Y,N
북마산가구시장,매일,35.21035524,128.5722761,Y,Y
구암시장,매일,35.24953898,128.5996435,Y,Y
창녕상설시장,3일+8일,,,Y,Y
이방정기시장,4일+9일,,,Y,Y
도계부부시장,매일,35.25721522,128.6371383,Y,Y
토월복합상가시장,매일,35.22803686,128.6919407,Y,Y
소계시장,매일,35.25675239,128.5989701,Y,N
봉곡프라자상가,매일,35.24543773,128.659521,Y,Y
명곡종합상가,매일,35.24848527,128.646224,Y,Y
롯데종합상가,매일,35.23403968,128.685431,Y,Y
대동중앙상가,매일,35.2545535,128.6165941,Y,Y
기산프라자,매일,35.20528716,128.58082,Y,Y
경민인터빌상가,매일,35.23190306,128.5838182,Y,Y
창원코아상가,매일,35.22044112,128.6795378,Y,Y
창원캔버라상가,매일,35.22123568,128.6768305,Y,Y
중앙시장(창원중앙시장),매일,35.22720544,128.6760568,Y,Y
양곡유신종합상가,매일,35.20755326,128.6267741,Y,Y
양곡시장,매일,35.20085109,128.628329,Y,Y
성원그랜드쇼핑상가,매일,35.21937212,128.6915851,Y,Y
상남시장,4일+9일,35.22221729,128.6833743,Y,Y
사파동성종합상가,매일,35.21947569,128.702196,Y,Y
반송시장,매일,35.23514045,128.6710424,Y,Y
동성올림픽타운,매일,35.22223259,128.6777296,Y,Y
대방덕산1차상가,매일,35.2136147,128.7068944,Y,Y
성원3차종합상가,매일,35.21499999,128.7052999,Y,Y
대동훼미리코아상가,매일,35.2117479,128.7076239,Y,Y
덕산그린피아상가,매일,35.2216794,128.676027,Y,Y
경창상가,매일,35.22016471,128.6793234,Y,Y
가음정시장,매일,35.20829022,128.6977985,Y,Y
가음대상가,매일,,,Y,Y
하동공설시장,2일+7일,35.0698114,127.7483819,Y,Y
진교공설시장,3일+8일,35.02717394,127.9038204,Y,Y
옥종공설시장,3일+8일,,,Y,Y
북천공설시장,4일+9일,35.1137211,127.8919908,Y,Y
계천공설시장(계천시장),5일+10일,34.9959861,127.8094975,Y,Y
통영중앙전통시장,2일+7일,34.84529762,128.4246206,Y,Y
서호전통시장,매일,34.84147391,128.4201819,Y,Y
북신전통시장,매일,34.85415943,128.4275287,Y,Y
합성대로상가,매일,35.2386927,128.5824458,N,N
코오롱타운상가,매일,35.26570272,128.5256104,Y,Y
역전통합시장,매일,35.23613669,128.5794193,Y,Y
양덕중앙시장,매일,35.23264857,128.5842725,Y,N
합성동상가,매일,35.23772413,128.5834595,Y,Y
동마산시장,매일,35.24003195,128.5875359,Y,Y
합성옛길시장,매일,35.23533684,128.5820071,N,N
창원기계공구상가,매일,35.23376619,128.6410715,Y,Y
진해중앙시장,매일,35.15106741,128.6656454,Y,Y
중부시장,매일,35.15506526,128.6815616,Y,Y
웅천시장,4일+9일,35.11102245,128.7509028,Y,Y
마천시장,5일+10일,35.12557099,128.7822355,Y,Y
경화시장,3일+8일,,,Y,Y
지귀시장,1일+6일,35.24568147,128.6588339,Y,N
소계옛길시장,매일,35.25791524,128.5982678,Y,N
소답시장,2일+7일,35.26563899,128.6212756,Y,Y
봉곡민속체험시장,매일,35.2469697,128.6719663,Y,Y
북부상가시장,2일+7일,35.8534885,129.2075834,Y,Y
중앙신시장,2일+7일,36.56510661,128.7241511,Y,Y
서면시장,5일+10일,35.89506107,129.0480446,Y,Y
봉황중심상가시장,매일,35.84221396,129.2106571,Y,Y
불국시장,4일+9일,35.77599831,129.3008003,Y,Y
건천시장,5일+10일,35.84830099,129.1048124,Y,Y
감포시장,3일+8일,35.80410761,129.502011,Y,Y
하양공설시장,4일+9일,35.91562378,128.8192553,Y,Y
자인공설시장,3일+8일,35.81649983,128.8229427,Y,Y
황남상가시장,매일,35.83566075,129.2103092,N,N
합천시장,3일+8일,35.56850852,128.1611582,Y,Y
초계시장,5일+10일,35.5595647,128.2671002,Y,Y
야로시장,2일+7일,35.70579394,128.1684717,Y,Y
삼가시장,2일+7일,35.41281571,128.1222817,Y,Y
가야시장,5일+10일,35.76024553,128.1383747,Y,Y
지리산함양시장,2일+7일,35.51860419,127.7289883,Y,Y
안의시장,5일+10일,35.62629354,127.8140359,Y,Y
함양토종약초시장,매일,35.62596226,127.8137124,Y,Y
칠원공설시장,3일+8일,35.30564997,128.5195218,Y,Y
대산공설시장,1일+6일,35.35283551,128.4281217,Y,Y
군북공설시장,4일+9일,35.26104644,128.3469542,Y,Y
가야상설시장(가야시장),5일+10일,35.27725861,128.4064722,Y,Y
횡천공설시장(횡천시장),5일+10일,35.10921398,127.8107034,Y,Y
화개장터,매일,35.18862637,127.6242177,Y,Y
자갈치시장,매일,35.09662907,129.030569,Y,Y
형곡시장프라자,매일,36.11287628,128.3343324,Y,Y
해평공설시장,4일+9일,,,Y,Y
장천시장,5일+10일,36.12569593,128.4934096,Y,Y
가락타운상가시장,매일,35.10107699,128.9579668,Y,Y
봉덕신시장,매일,35.84510487,128.6033943,Y,Y
구미종합상가,매일,36.13051882,128.3304432,Y,Y
현대유통쇼핑센타,매일,36.13004562,128.3300464,Y,Y
금오시장,매일,36.12611615,128.3406025,Y,Y
화정동서부시장,매일,35.15303898,126.8792883,N,Y
영주공설시장,매일,36.82255263,128.6263234,Y,Y
선산봉황시장,2일+7일,36.23951857,128.300921,Y,Y
구미파크시장,매일,36.14936268,128.3254726,Y,Y
구미공단종합시장,매일,36.12063838,128.3715387,Y,Y
제일시장상가,매일,36.10172307,128.3841129,Y,Y
고령대가야시장,4일+9일,35.72731251,128.2666754,Y,Y
외동시장,3일+8일,35.71460009,129.3257089,Y,Y
산내시장,3일+8일,35.75781767,129.0464768,Y,Y
북정로중심상가시장,매일,35.84229272,129.2151854,Y,Y
경주중심상가시장,매일,35.84225687,129.2146864,Y,Y
선비골전통시장,매일,36.82425135,128.6231913,Y,Y
양남시장,4일+9일,35.67538063,129.4636531,Y,Y
불국사상가시장,매일,35.78599622,129.3278545,Y,Y
양북시장,5일+10일,35.79041062,129.4412131,Y,Y
용상공설시장,매일,36.55947454,128.7501611,Y,Y
경주성동공설시장,매일,35.84554327,129.2162829,Y,Y
연서시장,매일,37.6196977,126.9221717,Y,Y
돈암시장,매일,37.59153032,127.0159199,Y,N
공릉동도깨비시장,매일,37.62269001,127.0762455,N,Y
성주시장,2일+7일,35.9150289,128.2854812,Y,Y
화령시장,3일+8일,36.44479866,127.9506906,Y,Y
함창시장,1일+6일,,,Y,Y
은척시장,4일+9일,36.53266616,128.0729497,Y,Y
남성시장,2일+7일,36.41440724,128.1621176,N,N
풍물시장,2일+7일,36.41285383,128.1606228,Y,Y
상주중앙시장,2일+7일,36.41319426,128.1608286,Y,Y
억지춘양시장,4일+9일,36.93634466,128.913044,Y,Y
봉화내성시장,2일+7일,36.88898151,128.7394689,Y,Y
봉화상설시장,2일+7일,36.89035721,128.7349285,Y,Y
문경중앙시장,매일,36.60138925,128.2041632,Y,Y
점촌전통시장 (구 신흥시장),3일+8일,36.60138925,128.2041632,Y,Y
(유)문경시중앙시장,매일,36.59353126,128.1973386,Y,Y
문경전통시장,2일+7일,36.73558209,128.1074832,Y,Y
가은아자개시장,4일+9일,36.64660911,128.0609864,Y,Y
암사종합시장,매일,37.55085327,127.1288173,Y,Y
평화시장,5일+10일,36.12364342,128.1130862,Y,Y
부곡시장,매일,36.12583421,128.1042196,Y,Y
중앙시장,매일,36.11902271,128.125383,Y,Y
의흥시장,5일+10일,36.17425304,128.716305,Y,Y
군위전통시장,3일+8일,36.23975138,128.5679239,Y,Y
인동시장,2일+7일,36.10819473,128.4209289,Y,Y
예천상설시장,2일+7일,36.65598537,128.4561501,Y,Y
예천맛고을시장,매일,36.65689278,128.4548923,N,Y
영천공설시장,2일+7일,35.96425248,128.9385821,Y,Y
신녕공설시장,3일+8일,36.04209299,128.7874777,Y,Y
금호공설시장,3일+8일,35.93166906,128.8733589,Y,Y
교동시장,매일,34.73896529,127.730219,Y,N
인천축산물시장,매일,37.47899257,126.6884579,Y,Y
정서진중앙시장,매일,37.51857454,126.675941,Y,Y
십정종합시장(열우물전통시장),매일,37.47340163,126.6955036,Y,Y
풍기토종인삼시장,매일,36.87026011,128.5224189,Y,Y
풍기선비골인삼시장,매일,36.88850301,128.5406893,Y,Y
풍기중앙시장,매일,36.8706025,128.5281959,Y,Y
영주문화시장,매일,36.8239126,128.6235074,Y,N
소래포구전통어시장,매일,37.3974554,126.738637,Y,Y
작전시장,매일,37.53248265,126.7243153,Y,Y
영주골목시장,매일,36.82449267,128.6229875,Y,Y
계양산전통시장,매일,37.54803218,126.7394444,Y,Y
영양시장,4일+9일,,,Y,Y
영해만세시장,5일+10일,36.54088955,129.4071791,Y,Y
남정시장,2일+7일,36.28554787,129.3728791,Y,Y
강구시장,3일+8일,36.35834827,129.3795018,Y,Y
구담공설시장,4일+9일,36.54171762,128.4647059,Y,Y
계산시장,매일,37.53927741,126.7248447,Y,Y
안동서부시장,2일+7일,36.56527506,128.7149733,Y,Y
북문시장,2일+7일,36.56851589,128.7326157,Y,Y
전주중앙상가,매일,35.82522103,127.1424489,Y,Y
화목시장,1일+6일,36.27534895,128.89736,Y,Y
도평시장,5일+10일,36.290109,129.0170773,Y,Y
청송시장,4일+9일,36.43514221,129.0521134,Y,Y
진보시장,3일+8일,36.52833051,129.0464125,Y,Y
안덕시장,4일+9일,,,Y,Y
부남시장,3일+8일,36.34650543,129.0644413,Y,Y
풍각공설시장,1일+6일,35.64090247,128.6186232,Y,Y
군산공설시장,매일,35.98316656,126.7203241,Y,Y
동곡공설시장,1일+6일,35.69205739,128.8910781,Y,Y
의성염매시장,매일,36.35022877,128.6956069,Y,Y
의성공설재래시장,2일+7일,36.3451135,128.699851,Y,Y
안계공설시장,1일+6일,36.38442056,128.4383426,Y,Y
봉양시장,5일+10일,36.29925956,128.5815931,Y,Y
함평천지전통시장,2일+7일,35.06373037,126.5234259,Y,Y
금성시장,1일+6일,36.25617739,128.6814114,Y,Y
후포시장,3일+8일,36.67787465,129.4442245,Y,Y
평해시장,2일+7일,36.72694696,129.4424335,Y,Y
죽변시장,3일+8일,37.05897952,129.4222545,Y,Y
울진바지게시장,2일+7일,36.99192061,129.4022797,Y,Y
흥부시장,1일+6일,37.10360525,129.3753791,Y,N
매화시장,3일+8일,36.90980624,129.3799227,N,Y
척산시장,1일+6일,36.79693438,129.4512978,Y,N
풍양시장,3일+8일,36.50926978,128.2998047,Y,Y
용궁시장,4일+9일,36.60702184,128.2753688,Y,Y
예천중앙시장,2일+7일,36.6574335,128.4578325,Y,Y
죽도시장,매일,36.03641447,129.3681411,Y,Y
장량성도시장,매일,36.06827244,129.3813701,Y,N
양학시장,매일,36.02727113,129.3497432,Y,Y
영일대북부시장,매일,36.04629733,129.3691029,Y,Y
두호1시장,매일,36.06172603,129.3693658,Y,Y
그린종합시장,매일,36.06728944,129.3809631,Y,Y
환호그린빌시장,매일,36.06813183,129.3911427,Y,Y
한라종합시장,매일,36.04122465,129.3512673,Y,Y
죽도어시장,매일,36.03513455,129.3690789,Y,Y
중앙상가,매일,36.04016574,129.3661568,Y,Y
흥해시장,2일+7일,36.11061401,129.3482939,Y,Y
기계시장,2일+7일,36.06996359,129.2045078,Y,N
해도5(형산)시장,매일,36.01270248,129.3664934,Y,Y
상대종합시장,매일,36.01993112,129.3611077,Y,N
남부시장,매일,36.01262132,129.3561505,Y,Y
포항큰동해시장,매일,36.02655548,129.3709848,Y,Y
영남시장,매일,35.9879517,129.4496824,Y,Y
대해불빛시장,매일,36.01879903,129.3685564,Y,Y
효자시장,매일,36.00799585,129.3315835,Y,Y
연일전통시장,3일+8일,35.99635173,129.3486811,Y,Y
포항운하송림시장,매일,36.02820448,129.3763138,Y,N
청림시장,매일,35.99657827,129.4103564,Y,Y
오천시장,5일+10일,35.96647172,129.4142295,Y,Y
오천삼광시장,매일,35.97830244,129.4123387,Y,N
구룡포시장,3일+8일,35.99031583,129.5540012,Y,Y
서부아침시장,매일,37.18331647,128.466754,Y,Y
양양전통시장,4일+9일,38.07506326,128.6232929,Y,Y
양구중앙시장,5일+10일,38.10410757,127.9893261,Y,Y
속초관광수산시장(구 속초중앙전통시장),매일,38.20540516,128.5893558,Y,Y
속초종합중앙시장,매일,38.20452003,128.5901927,Y,Y
삼척번개시장,매일,37.43090173,129.178574,Y,Y
도계중앙시장,매일,37.23514806,129.0451104,Y,Y
도계전두시장,매일,37.22913383,129.0428073,Y,Y
삼척중앙시장,2일+7일,37.44210346,129.1646216,Y,Y
중동사랑시장(부천중동시장),매일,37.49497098,126.764586,Y,Y
동쪽바다중앙시장,매일,37.55104769,129.1085683,Y,Y
묵호항 자연산 수산물 판매시장,매일,37.55205496,129.1162115,Y,N
묵호시장,매일,37.55235235,129.1141946,Y,Y
동해남부재래시장,매일,37.48760966,129.1035498,Y,Y
거진전통시장,1일+6일,38.44748216,128.4543896,Y,Y
간성전통시장,2일+7일,38.37994273,128.4694508,Y,Y
주문진좌판풍물시장,매일,37.89171625,128.8293151,Y,N
주문진종합시장,매일,37.8914385,128.8269078,Y,Y
주문진수산시장,매일,37.89097097,128.8280009,Y,Y
주문진건어물시장,매일,37.89114842,128.8287555,Y,Y
강릉서부시장,매일,37.75505954,128.8907988,Y,Y
강릉동부시장,매일,37.7600498,128.9006624,Y,Y
강릉성남시장,매일,37.75344795,128.8992217,Y,Y
중앙시장,매일,37.75401611,128.8986236,Y,Y
덕계종합상설시장,매일,35.36975442,129.1471525,Y,Y
단계시장,4일+9일,35.37712433,128.0111488,Y,Y
덕산시장,4일+9일,35.2770275,127.8377507,Y,Y
생초시장,3일+8일,35.49280603,127.8351909,Y,Y
산청시장,1일+6일,35.41530225,127.8763044,Y,Y
단성시장,5일+10일,35.29792788,127.9580631,Y,Y
사천읍시장,매일,35.08405876,128.08901,Y,Y
완사시장,1일+6일,35.13122005,127.9763483,Y,Y
삼천포중앙시장,4일+9일,34.92892254,128.0767148,Y,Y
서포시장,4일+9일,35.00686028,127.9779028,Y,Y
삼천포전통수산시장,매일,34.92717247,128.069893,Y,Y
삼천포용궁수산시장,매일,34.92743545,128.0717569,Y,Y
삼천포종합시장,4일+9일,34.93234179,128.0785407,Y,Y
곤양종합시장,5일+10일,35.05653208,127.9633461,Y,Y
수산시장,3일+8일,35.37422786,128.7087852,Y,Y
송지시장,4일+9일,35.39686406,128.8371964,Y,Y
송백시장,5일+10일,35.58629962,128.8817037,Y,Y
무안시장(무안임시시장),1일+6일,35.47019254,128.6520424,Y,Y
밀양아리랑시장,2일+7일,35.49306115,128.7525542,Y,Y
내일전통시장,2일+7일,35.49332954,128.7533093,Y,Y
이동공설시장,5일+10일,34.80113755,127.9538197,Y,Y
남해전통시장,2일+7일,34.84014878,127.89449,Y,Y
남면공설시장,4일+9일,34.770945,127.8853533,Y,Y
주촌축산물시장,매일,35.22608524,128.8124154,N,Y
진영전통시장,4일+9일,35.30231684,128.7306322,Y,Y
진례전통시장,5일+10일,35.24867545,128.7489254,Y,Y
외동전통시장,매일,35.2329309,128.8660031,N,Y
경주중앙시장,2일+7일,35.84395286,129.2067435,Y,Y
삼방시장,매일,35.25078662,128.9096859,Y,Y
김해전통시장(김해동상시장),매일,35.23624089,128.883862,Y,Y
배둔시장,4일+9일,35.05736208,128.3691501,Y,Y
영오시장,2일+7일,35.10895031,128.2376737,Y,Y
고성공룡시장,매일,34.97266192,128.3233371,Y,Y
고성시장,1일+6일,34.97730013,128.3230514,Y,Y
거창시장,1일+6일,35.68700298,127.9138722,Y,Y
거제읍내시장,3일+8일,34.85055855,128.5903037,Y,N
장평종합시장,매일,34.89086439,128.6131111,Y,Y
거제고현시장,매일,34.88542879,128.624008,Y,Y
신부시장,매일,34.8677231,128.7295445,Y,Y
옥현상가,매일,34.89692237,128.6899341,Y,Y
옥포국제시장,매일,34.89435922,128.6895425,Y,Y
옥수시장,매일,34.87534685,128.7308743,Y,Y
옥수동새시장,매일,34.87539656,128.7319145,Y,Y
한라프라자,매일,34.88820169,128.6235595,Y,Y
발안만세시장,5일+10일,37.13145931,126.9094512,Y,Y
조암시장,4일+9일,37.08354443,126.818488,Y,Y
금촌전통시장,1일+6일,37.76261761,126.7738861,Y,Y
양동쌍학시장,4일+9일,37.42017548,127.7531956,Y,Y
남양시장,1일+6일,37.20902222,126.8159971,Y,Y
청구문화시장,매일,37.37665581,127.1162348,Y,Y
역곡상상시장,매일,37.48757743,126.8118954,Y,Y
